Date,EUR,GBP,CAD,AUD,JPY
1/18/2012,0.777423618,0.6477523,1.0112,0.958129731,76.82
1/19/2012,0.771128933,0.645661157,1.0108,0.959785008,77.11
1/20/2012,0.773335396,0.642013354,1.0132,0.953834414,77.01
1/23/2012,0.768462307,0.642384531,1.0086,0.950118765,77.02
1/24/2012,0.767106474,0.639959043,1.009,0.953107129,77.67
1/25/2012,0.763009309,0.638651169,1.0043,0.943663301,77.78
1/26/2012,0.762834694,0.63734863,1.0018,0.94055681,77.45
1/27/2012,0.756429652,0.635768326,1.0018,0.938262338,76.7
1/30/2012,0.760803408,0.636537237,1.0015,0.943485234,76.35
1/31/2012,0.764292265,0.634517766,1.0026,0.941530929,76.27
2/1/2012,0.759820682,0.631552356,0.9986,0.934142924,76.2
2/2/2012,0.760803408,0.632671138,0.9993,0.933532487,76.22
2/3/2012,0.75999392,0.632311097,0.9934,0.928418903,76.6
2/6/2012,0.761614623,0.632071298,0.996,0.932314003,76.55
2/7/2012,0.754090943,0.629089079,0.9944,0.925154963,76.76
2/8/2012,0.754147813,0.632191175,0.996,0.926011668,77.04
2/9/2012,0.752671986,0.632191175,0.9947,0.927213723,77.67
2/10/2012,0.757747973,0.634719137,1.0014,0.93694369,77.61
2/13/2012,0.7583801,0.634236063,0.9997,0.931792769,77.57
2/14/2012,0.761382671,0.637267397,0.9991,0.935366196,78.44
2/15/2012,0.765345171,0.637226789,1,0.934841544,78.43
2/16/2012,0.761614623,0.632911392,0.9966,0.929800093,78.94
2/17/2012,0.761035008,0.63183168,0.9968,0.93405567,79.55
2/20/2012,0.75511591,0.630875024,0.9935,0.929713648,79.63
2/21/2012,0.755629439,0.63379389,0.9969,0.937822376,79.74
2/22/2012,0.754773945,0.638202821,0.9998,0.940026321,80.29
2/23/2012,0.747775368,0.635122261,0.9975,0.933096949,80
2/24/2012,0.743604997,0.62992126,0.9993,0.935103797,81.2
2/27/2012,0.746380057,0.631951466,0.999,0.929540807,80.61
2/28/2012,0.74305246,0.628891265,0.9953,0.928850084,80.46
2/29/2012,0.750469043,0.628259094,0.9899,0.931792769,81.15
3/1/2012,0.751258358,0.626684214,0.9855,0.925154963,81.12
3/2/2012,0.757690559,0.631512472,0.9893,0.931705954,81.81
3/5/2012,0.756601347,0.630318311,0.9946,0.937119295,81.56
3/6/2012,0.762660159,0.636253738,1.0019,0.947597839,80.89
3/7/2012,0.760514108,0.635243298,0.9974,0.944911651,81.09
3/8/2012,0.753295669,0.631672036,0.9902,0.93949643,81.56
3/9/2012,0.762020879,0.637999234,0.9905,0.945537065,82.46
3/12/2012,0.760167237,0.63934531,0.9924,0.950931913,82.23
3/13/2012,0.764292265,0.636739892,0.9886,0.947597839,82.94
3/14/2012,0.767341928,0.637958533,0.9926,0.956663159,83.73
3/15/2012,0.764525994,0.636496722,0.9918,0.950118765,83.57
3/16/2012,0.759013283,0.631153749,0.9917,0.944287063,83.43
3/19/2012,0.755401118,0.62916824,0.9869,0.94277364,83.35
3/20/2012,0.756143667,0.630397781,0.9915,0.954198473,83.7
3/21/2012,0.756658596,0.63000063,0.9922,0.956114351,83.41
3/22/2012,0.75751837,0.632071298,0.9993,0.96255655,82.54
3/23/2012,0.753579503,0.63015943,0.9978,0.955383587,82.35
3/26/2012,0.748559024,0.626134869,0.9906,0.949307006,82.82
3/27/2012,0.751145497,0.626919942,0.9948,0.956022945,83.17
3/28/2012,0.750919877,0.629366228,0.9983,0.96255655,82.9
3/29/2012,0.751766652,0.626644943,0.9964,0.963112781,82.46
3/30/2012,0.749456644,0.624687656,0.9987,0.966557124,82.87
4/2/2012,0.750694392,0.624063904,0.9906,0.959785008,82.08
4/3/2012,0.755686541,0.628417018,0.9911,0.967960507,82.81
4/4/2012,0.76091919,0.629326621,0.9963,0.973709834,82.46
4/5/2012,0.765345171,0.631791761,0.9931,0.970968055,82.37
4/6/2012,0.763591936,0.63008002,0.9972,0.970214417,81.64
4/9/2012,0.763009309,0.62924742,0.9976,0.969649956,81.49
4/10/2012,0.764409112,0.630437524,1.0045,0.975514584,80.67
4/11/2012,0.762776506,0.628654052,1.0038,0.970873786,80.86
4/12/2012,0.758265089,0.626566416,0.9943,0.958037938,80.89
4/13/2012,0.764642912,0.631034265,0.9997,0.964320154,80.93
4/16/2012,0.76091919,0.628930818,0.9994,0.965623793,80.41
4/17/2012,0.76178868,0.627982919,0.9902,0.962463908,80.85
4/18/2012,0.762020879,0.624102852,0.9912,0.965344145,81.26
4/19/2012,0.76115086,0.62297533,0.9957,0.967960507,81.61
4/20/2012,0.756486875,0.620270438,0.9924,0.963391137,81.52
4/23/2012,0.760109456,0.619885941,0.9913,0.969086152,81.18
4/24/2012,0.757747973,0.619425173,0.9871,0.969461949,81.32
4/25/2012,0.756601347,0.618697024,0.9833,0.965903603,81.34
4/26/2012,0.756486875,0.617817867,0.9843,0.962463908,80.99
4/27/2012,0.75443229,0.614817092,0.9804,0.955018623,80.27
4/30/2012,0.755344059,0.61599113,0.9872,0.958864704,79.82
5/1/2012,0.755458185,0.616484804,0.9854,0.967679505,80.09
5/2/2012,0.75999392,0.617283951,0.9863,0.967773154,80.14
5/3/2012,0.760340633,0.618123377,0.9885,0.974279034,80.18
5/4/2012,0.764292265,0.619156709,0.9961,0.982125319,79.85
5/7/2012,0.76622481,0.617665225,0.9931,0.980680592,79.92
5/8/2012,0.768935025,0.618888476,0.9987,0.98804466,79.87
5/9/2012,0.773455024,0.620039683,1.0026,0.994925878,79.64
5/10/2012,0.773036487,0.619348445,1.0021,0.991866693,79.93
5/11/2012,0.77417357,0.622316261,1.0005,0.998003992,79.94
5/14/2012,0.779848709,0.621426796,1.0037,1.004217714,79.85
5/15/2012,0.785607668,0.625273557,1.0072,1.006339942,80.18
5/16/2012,0.786410821,0.628535512,1.0122,1.008674602,80.33
5/17/2012,0.787525595,0.633031588,1.0196,1.011326861,79.28
5/18/2012,0.782472613,0.632231144,1.0222,1.015847217,79.02
5/21/2012,0.78015291,0.631512472,1.0175,1.008572869,79.31
5/22/2012,0.788394828,0.634437254,1.0205,1.019367992,79.96
5/23/2012,0.794786203,0.637267397,1.0252,1.026061974,79.47
5/24/2012,0.797957229,0.638121371,1.0269,1.024275325,79.6
5/25/2012,0.798913478,0.638325035,1.0293,1.024800164,79.68
5/28/2012,0.797384579,0.637673766,1.0239,1.01502233,79.47
5/29/2012,0.799808046,0.63934531,1.0221,1.015434606,79.49
5/30/2012,0.808603542,0.646078305,1.0301,1.030502885,79.07
5/31/2012,0.808734331,0.64913989,1.0328,1.027326895,78.32
6/1/2012,0.804246421,0.650914535,1.041,1.030821565,78.02
6/4/2012,0.800064005,0.650026001,1.0394,1.027960526,78.34
6/5/2012,0.803083842,0.650068257,1.0381,1.026483268,78.75
6/6/2012,0.794786203,0.645286184,1.0276,1.007353682,79.19
6/7/2012,0.796114959,0.643997939,1.0279,1.010713564,79.63
6/8/2012,0.798913478,0.646245315,1.0266,1.008471158,79.49
6/11/2012,0.801153661,0.645744543,1.0317,1.01378751,79.44
6/12/2012,0.799808046,0.642260758,1.0264,1.004116879,79.53
6/13/2012,0.796368559,0.644953241,1.0303,1.006643849,79.48
6/14/2012,0.791577614,0.642549637,1.0226,0.997605746,79.35
6/15/2012,0.791264441,0.636334712,1.0217,0.992555831,78.73
6/18/2012,0.795165394,0.638325035,1.0243,0.987751877,79.11
6/19/2012,0.788332676,0.635930048,1.0178,0.981546918,78.95
6/20/2012,0.786967813,0.636213259,1.0183,0.980969198,79.54
6/21/2012,0.797448166,0.641354541,1.0297,0.996611521,80.28
6/22/2012,0.795544948,0.641519117,1.0246,0.9936407,80.43
6/25/2012,0.799744082,0.642095801,1.0292,0.998901209,79.66
6/26/2012,0.800576415,0.639304437,1.0238,0.9936407,79.52
6/27/2012,0.802053256,0.642343268,1.0249,0.992063492,79.72
6/28/2012,0.803600129,0.644371416,1.0332,0.995520159,79.46
6/29/2012,0.789452909,0.636658815,1.0166,0.976753272,79.79
7/2/2012,0.795165394,0.637308011,1.0171,0.975704947,79.51
7/3/2012,0.793147208,0.637389254,1.0122,0.972478849,79.79
7/4/2012,0.798275724,0.641477965,1.013,0.9731413,79.88
7/5/2012,0.80697224,0.644122383,1.0142,0.97210071,79.92
7/6/2012,0.81360345,0.645369474,1.0196,0.979144228,79.66
7/9/2012,0.81214976,0.644039415,1.0192,0.979623824,79.56
7/10/2012,0.816326531,0.644329897,1.0226,0.981161695,79.43
7/11/2012,0.817060217,0.64511967,1.0198,0.975514584,79.76
7/12/2012,0.819470622,0.648172155,1.0191,0.986290561,79.31
7/13/2012,0.816393175,0.642054575,1.0141,0.977899472,79.18
7/16/2012,0.814796708,0.639508857,1.015,0.975704947,78.87
7/17/2012,0.813404913,0.638814361,1.012,0.969367972,79.06
7/18/2012,0.814067079,0.638855172,1.0102,0.964971533,78.8
7/19/2012,0.814265939,0.635930048,1.0074,0.959048624,78.59
7/20/2012,0.822571358,0.64008193,1.0125,0.963576797,78.49
7/23/2012,0.825286787,0.644870059,1.0188,0.974753875,78.4
7/24/2012,0.829118647,0.644911647,1.0221,0.97837785,78.18
7/25/2012,0.822503701,0.645244548,1.0155,0.970214417,78.16
7/26/2012,0.814133355,0.637470517,1.0102,0.961815908,78.21
7/27/2012,0.811556565,0.63500127,1.0033,0.953925403,78.46
7/30/2012,0.815660685,0.636537237,1.0016,0.952108921,78.18
7/31/2012,0.812743823,0.637836459,1.0031,0.952108921,78.12
8/1/2012,0.81799591,0.643666323,1.0056,0.955931555,78.44
8/2/2012,0.821018062,0.644537544,1.0074,0.955566173,78.24
8/3/2012,0.807297974,0.639386189,1.0013,0.946163308,78.47
8/6/2012,0.806386582,0.640902391,1.0002,0.946163308,78.25
8/7/2012,0.806516655,0.640163882,0.997,0.947508054,78.61
8/8/2012,0.808734331,0.638732754,0.9942,0.945984297,78.43
8/9/2012,0.812611734,0.639467963,0.9911,0.945179584,78.57
8/10/2012,0.813735861,0.63734863,0.9911,0.945447669,78.28
8/13/2012,0.810898476,0.637592451,0.9926,0.950841495,78.32
8/14/2012,0.811556565,0.637877145,0.9923,0.953379731,78.74
8/15/2012,0.81366965,0.637633106,0.9894,0.951927653,78.99
8/16/2012,0.809323406,0.635606687,0.9866,0.951384264,79.35
8/17/2012,0.810766986,0.637064407,0.9893,0.959692898,79.56
8/20/2012,0.809978941,0.636456212,0.9884,0.957487553,79.43
8/21/2012,0.801731741,0.633432571,0.9892,0.953561552,79.29
8/22/2012,0.798148296,0.629683269,0.9914,0.951927653,78.58
8/23/2012,0.795924865,0.630477271,0.9939,0.957762666,78.49
8/24/2012,0.799232737,0.632511069,0.9923,0.961261175,78.67
8/27/2012,0.800064005,0.63315183,0.9907,0.964413155,78.74
8/28/2012,0.79586152,0.632151211,0.9882,0.963669654,78.51
8/29/2012,0.798084597,0.631592244,0.9894,0.965996909,78.71
8/30/2012,0.799616184,0.633512829,0.9925,0.97191175,78.63
8/31/2012,0.794975753,0.630278583,0.9863,0.968804495,78.39
9/3/2012,0.794091956,0.629485081,0.9858,0.97599063,78.26
9/4/2012,0.795798186,0.630119723,0.9859,0.97799511,78.43
9/5/2012,0.79358781,0.628851717,0.9905,0.981065437,78.39
9/6/2012,0.791702953,0.627667587,0.9827,0.972384286,78.86
9/7/2012,0.780274657,0.624609619,0.9786,0.962927299,78.24
9/10/2012,0.783821916,0.625390869,0.9776,0.967585873,78.29
9/11/2012,0.777907429,0.622277536,0.973,0.958405214,77.77
9/12/2012,0.775193798,0.620848078,0.9762,0.955474871,77.86
9/13/2012,0.769763683,0.619003405,0.9685,0.948136911,77.49
9/14/2012,0.761614623,0.616636863,0.9714,0.947777462,78.39
9/17/2012,0.762369444,0.615346748,0.9748,0.95456281,78.71
9/18/2012,0.766400981,0.615611918,0.9742,0.956297217,78.82
9/19/2012,0.766342248,0.616446801,0.9745,0.954198473,78.38
9/20/2012,0.771128933,0.61671292,0.9769,0.958221541,78.24
9/21/2012,0.770416025,0.616142945,0.9764,0.956205775,78.17
9/24/2012,0.773335396,0.616560824,0.9787,0.959232614,77.85
9/25/2012,0.775253896,0.617741537,0.9806,0.962463908,77.8
9/26/2012,0.7768197,0.618620476,0.9855,0.964227172,77.75
9/27/2012,0.774413382,0.615953188,0.9806,0.957670944,77.61
9/28/2012,0.777604977,0.618543948,0.9837,0.963576797,77.96
10/1/2012,0.77591558,0.619962802,0.9823,0.965157803,77.99
10/2/2012,0.773993808,0.619809099,0.9841,0.973994351,78.16
10/3/2012,0.774893452,0.622045285,0.9876,0.978856695,78.49
10/4/2012,0.768167153,0.617627077,0.9804,0.976467142,78.48
10/5/2012,0.766577233,0.619732276,0.9786,0.981643271,78.67
10/8/2012,0.771128933,0.623947089,0.9769,0.981354269,78.33
10/9/2012,0.776096236,0.624882834,0.9783,0.979911808,78.26
10/10/2012,0.776699029,0.624765713,0.9818,0.97713504,78.18
10/11/2012,0.773514851,0.623247117,0.9786,0.974279034,78.34
10/12/2012,0.772141147,0.6222001,0.9802,0.977230529,78.44
10/15/2012,0.772260406,0.622238815,0.9807,0.975324295,78.65
10/16/2012,0.766048721,0.620693936,0.9866,0.97323601,78.89
10/17/2012,0.762253221,0.619233389,0.9779,0.963112781,78.93
10/18/2012,0.7652866,0.623285964,0.9853,0.964692263,79.28
10/19/2012,0.767813268,0.624843789,0.9936,0.967960507,79.32
10/22/2012,0.765696784,0.624375624,0.9922,0.968992248,79.94
10/23/2012,0.77000077,0.626841346,0.9924,0.974184121,79.85
10/24/2012,0.770772314,0.623519142,0.9936,0.965623793,79.81
10/25/2012,0.773156023,0.62042437,0.9948,0.966463709,80.3
10/26/2012,0.772916989,0.620925179,0.9969,0.964041261,79.65
10/29/2012,0.774953503,0.623713591,1.001,0.967866822,79.8
10/30/2012,0.77166448,0.622161389,0.9994,0.964785335,79.63
10/31/2012,0.771604938,0.62000124,0.9994,0.963762529,79.77
11/1/2012,0.772618404,0.619962802,0.9965,0.961446015,80.12
11/2/2012,0.779119595,0.624180763,0.9958,0.967398665,80.43
11/5/2012,0.781494217,0.625821391,0.9964,0.964785335,80.29
11/6/2012,0.780396441,0.625117209,0.9921,0.958313368,80.35
11/7/2012,0.783024039,0.625586487,0.9967,0.960799385,80
11/8/2012,0.784498313,0.625625626,1.0003,0.961076406,79.47
11/9/2012,0.786534529,0.629089079,1.0016,0.962741889,79.49
11/12/2012,0.786782061,0.62984191,0.9998,0.958956655,79.5
11/13/2012,0.787153652,0.63008002,1.0021,0.958313368,79.38
11/14/2012,0.785175879,0.631273278,1.0039,0.963762529,80.25
11/15/2012,0.782411392,0.630238861,1.001,0.967866822,81.17
11/16/2012,0.784744566,0.629603979,1.0012,0.967211529,81.32
11/19/2012,0.780396441,0.62857502,0.9963,0.960430273,81.41
11/20/2012,0.780213779,0.627864632,0.9968,0.96255655,81.68
11/21/2012,0.779483982,0.626880642,0.9963,0.964413155,82.52
11/22/2012,0.776156473,0.627470666,0.9972,0.962463908,82.48
11/23/2012,0.770653514,0.623908161,0.9929,0.955931555,82.4
11/26/2012,0.77089115,0.623947089,0.9935,0.955566173,82.08
11/27/2012,0.772618404,0.624141805,0.9946,0.957304231,82.15
11/28/2012,0.772021925,0.624453603,0.9921,0.95456281,82.08
11/29/2012,0.770475383,0.623402531,0.9925,0.958313368,82.12
11/30/2012,0.770060065,0.6244926,0.9944,0.958956655,82.48
12/3/2012,0.766048721,0.621465415,0.9951,0.959600806,82.25
12/4/2012,0.763708569,0.621079436,0.9927,0.954927426,81.9
12/5/2012,0.765228038,0.62123377,0.9917,0.956388676,82.47
12/6/2012,0.771010023,0.623014142,0.9914,0.953652489,82.4
12/7/2012,0.773574689,0.623480267,0.9884,0.953470633,82.49
12/10/2012,0.77273781,0.622083981,0.9863,0.953470633,82.36
12/11/2012,0.768935025,0.62053987,0.9861,0.949848024,82.52
12/12/2012,0.764876855,0.619233389,0.9844,0.947418285,83.26
12/13/2012,0.764701384,0.620655412,0.9849,0.949848024,83.65
12/14/2012,0.759705234,0.618276246,0.9855,0.946431952,83.52
12/17/2012,0.759647524,0.617131572,0.9835,0.947687642,83.89
12/18/2012,0.755915035,0.615308885,0.9857,0.949216896,84.21
12/19/2012,0.756029334,0.615498246,0.9888,0.954107432,84.41
12/20/2012,0.755058895,0.614288347,0.9877,0.953925403,84.39
12/21/2012,0.758265089,0.618352708,0.9932,0.961908426,84.24
12/24/2012,0.758437619,0.620231967,0.993,0.965250965,84.94
12/25/2012,0.758552681,0.620155039,0.9924,0.965344145,84.77
12/26/2012,0.756200847,0.619655472,0.9943,0.963576797,85.63
12/27/2012,0.755515261,0.621118012,0.9952,0.963669654,86.1
12/28/2012,0.756658596,0.619080047,0.997,0.964041261,85.96
12/31/2012,0.757977715,0.615195325,0.9921,0.962093515,86.75
1/1/2013,0.757346259,0.615422488,0.9934,0.962000962,86.7
1/2/2013,0.7583801,0.615195325,0.9849,0.952018279,87.34
1/3/2013,0.766342248,0.620848078,0.9878,0.955474871,87.24
1/4/2013,0.765169485,0.622316261,0.9872,0.954198473,88.15
1/7/2013,0.762369444,0.620501365,0.9859,0.952108921,87.79
1/8/2013,0.764467548,0.62282013,0.9867,0.952018279,87.05
1/9/2013,0.765462339,0.624102852,0.9876,0.951112802,87.88
1/10/2013,0.753465943,0.61850569,0.9832,0.943574259,88.78
1/11/2013,0.749456644,0.619885941,0.9848,0.949216896,89.18
1/14/2013,0.747272456,0.621967906,0.9837,0.946342387,89.48
1/15/2013,0.751540658,0.622471211,0.9843,0.946521533,88.79
1/16/2013,0.752502069,0.624726682,0.9859,0.945894816,88.38
1/17/2013,0.747607656,0.625273557,0.9858,0.948226816,89.88
1/18/2013,0.750694392,0.630119723,0.9917,0.951474786,90.1
1/21/2013,0.751145497,0.631711939,0.9929,0.950841495,89.6
1/22/2013,0.750638042,0.631352989,0.9919,0.946431952,88.71
1/23/2013,0.750863493,0.631113916,0.9992,0.947418285,88.61
1/24/2013,0.747551768,0.633272117,1.0026,0.956846235,90.33
1/25/2013,0.742721331,0.632951453,1.0058,0.959324635,90.91
1/28/2013,0.743162901,0.637145588,1.0063,0.959877136,90.86
1/29/2013,0.741179958,0.634397006,1.0009,0.954653938,90.73
1/30/2013,0.737082627,0.632871337,1.0014,0.959877136,91.08
1/31/2013,0.736431254,0.630636312,0.9972,0.959232614,91.71
2/1/2013,0.73313783,0.637226789,0.9965,0.960891708,92.77
2/4/2013,0.739973361,0.634517766,0.9988,0.958037938,92.38
2/5/2013,0.736214386,0.638610384,0.9956,0.962463908,93.63
2/6/2013,0.739480884,0.63848806,0.9956,0.968992248,93.64
2/7/2013,0.746380057,0.636294222,0.9979,0.972573429,93.63
2/8/2013,0.74822297,0.632871337,1.002,0.969086152,92.68
2/11/2013,0.745934656,0.638610384,1.0048,0.975039002,94.32
2/12/2013,0.743273376,0.638447296,1.0023,0.970402717,93.48
2/13/2013,0.743383883,0.643417836,1.0018,0.964227172,93.39
2/14/2013,0.748334955,0.645411127,1.0009,0.965344145,92.88
2/15/2013,0.748502994,0.64441294,1.0064,0.970402717,93.5
2/18/2013,0.749007565,0.646621403,1.0107,0.970308558,93.96
2/19/2013,0.746937556,0.648298217,1.0112,0.965623793,93.57
2/20/2013,0.752841978,0.656426415,1.0167,0.975039002,93.57
2/21/2013,0.758150114,0.655565753,1.0185,0.976085896,93.11
2/22/2013,0.757920267,0.659500099,1.0215,0.968992248,93.42
2/25/2013,0.765520937,0.659500099,1.0262,0.974848898,91.82
2/26/2013,0.765638159,0.661157025,1.0261,0.97761267,91.98
2/27/2013,0.761092929,0.659674121,1.0229,0.97713504,92.24
2/28/2013,0.765872712,0.659500099,1.0306,0.978952521,92.56
3/1/2013,0.767931193,0.664982045,1.0268,0.980103891,93.59
3/4/2013,0.767695378,0.661594443,1.0273,0.980776775,93.48
3/5/2013,0.766166105,0.661069611,1.0269,0.974848898,93.29
3/6/2013,0.771188401,0.665867626,1.032,0.977230529,94.07
3/7/2013,0.762951095,0.666045025,1.0294,0.973899494,94.82
3/8/2013,0.768935025,0.67001675,1.0287,0.976944119,96
3/11/2013,0.766518473,0.670465974,1.0259,0.972668028,96.28
3/12/2013,0.767224183,0.671005838,1.0257,0.968616815,96.08
3/13/2013,0.771545405,0.670106547,1.0276,0.971062342,96.13
3/14/2013,0.768935025,0.662998077,1.0222,0.963020031,96.11
3/15/2013,0.764759865,0.661638216,1.0194,0.96070708,95.28
3/18/2013,0.771783592,0.661944794,1.0222,0.961353586,95.21
3/19/2013,0.776276976,0.662295516,1.0268,0.964320154,95.16
3/20/2013,0.773215805,0.662251656,1.026,0.963483958,96.01
3/21/2013,0.775253896,0.659065445,1.0252,0.957854406,94.9
3/22/2013,0.769882208,0.656598818,1.0232,0.957487553,94.46
3/25/2013,0.778028476,0.658978583,1.0213,0.955474871,94.17
3/26/2013,0.777544514,0.659674121,1.0161,0.953743443,94.44
3/27/2013,0.782472613,0.660938533,1.016,0.957487553,94.46
3/28/2013,0.780274657,0.658197854,1.0162,0.960522524,94.15
3/29/2013,0.780092051,0.657981313,1.0174,0.959785008,94.22
4/1/2013,0.778270683,0.656641933,1.0168,0.959416675,93.23
4/2/2013,0.780031201,0.662076271,1.0148,0.956937799,93.44
4/3/2013,0.778210117,0.660938533,1.0146,0.955931555,93.04
4/4/2013,0.773036487,0.656383328,1.0127,0.958129731,96.34
4/5/2013,0.769763683,0.652060511,1.0176,0.963112781,97.57
4/8/2013,0.768698593,0.655479811,1.0166,0.960338039,99.36
4/9/2013,0.764350684,0.652613718,1.0164,0.953379731,99.02
4/10/2013,0.765110941,0.652188091,1.0142,0.948496633,99.78
4/11/2013,0.763417055,0.649941505,1.0105,0.948316738,99.68
4/12/2013,0.762601998,0.651763019,1.0136,0.951655881,98.37
4/15/2013,0.767106474,0.654236179,1.0256,0.969649956,96.77
4/16/2013,0.75889808,0.650956907,1.0207,0.962463908,97.54
4/17/2013,0.767341928,0.656254102,1.0266,0.971156648,98.12
4/18/2013,0.76622481,0.654493095,1.0264,0.970779536,98.17
4/19/2013,0.766166105,0.656555709,1.0266,0.973046609,99.52
4/22/2013,0.765345171,0.654022237,1.0256,0.97323601,99.23
4/23/2013,0.769467528,0.656167979,1.0257,0.974848898,99.48
4/24/2013,0.768344218,0.655007533,1.0256,0.972857282,99.51
4/25/2013,0.768580432,0.647920176,1.0198,0.971628449,99.26
4/26/2013,0.767459708,0.646287081,1.0167,0.9731413,98.05
4/29/2013,0.763417055,0.64516129,1.0112,0.966090233,97.76
4/30/2013,0.759416768,0.643832089,1.0073,0.964227172,97.45
5/1/2013,0.758725341,0.642880103,1.0083,0.972857282,97.39
5/2/2013,0.76540375,0.643707757,1.0105,0.975800156,97.94
5/3/2013,0.762543846,0.642095801,1.008,0.969086152,98.99
5/6/2013,0.764759865,0.643542055,1.0068,0.975229179,99.33
5/7/2013,0.764584448,0.645827951,1.0042,0.981836033,99
5/8/2013,0.760282825,0.643749195,1.0027,0.983284169,99.01
5/9/2013,0.766694779,0.647291087,1.0068,0.990883868,100.59
5/10/2013,0.769882208,0.651126449,1.01,0.997506234,101.62
5/13/2013,0.770712909,0.653637493,1.0106,1.004823151,101.82
5/14/2013,0.773993808,0.657505424,1.018,1.011224593,102.42
5/15/2013,0.77597579,0.656426415,1.0157,1.010305112,102.25
5/16/2013,0.776276976,0.654878847,1.0195,1.019575856,102.26
5/17/2013,0.77887686,0.659239238,1.0281,1.027749229,103.21
5/20/2013,0.776276976,0.655522779,1.0241,1.019575856,102.27
5/21/2013,0.774833411,0.659891778,1.0267,1.020095889,102.5
5/22/2013,0.777725929,0.664451827,1.0367,1.031034127,103.16
5/23/2013,0.773156023,0.661944794,1.0305,1.025641026,102.02
5/24/2013,0.773275595,0.661069611,1.0318,1.036054704,101.31
5/27/2013,0.773335396,0.662295516,1.0341,1.03799045,100.96
5/28/2013,0.77784692,0.664893617,1.0398,1.039933444,102.37
5/29/2013,0.77273781,0.660894852,1.0351,1.03799045,101.16
5/30/2013,0.766283525,0.656512605,1.0297,1.034982405,100.73
5/31/2013,0.769289945,0.657981313,1.0375,1.044822903,100.45
6/3/2013,0.764759865,0.652656311,1.0278,1.0234367,99.53
6/4/2013,0.764467548,0.65308255,1.0342,1.03626943,100.03
6/5/2013,0.763766898,0.649097754,1.0345,1.047998323,99.06
6/6/2013,0.754944889,0.641025641,1.0264,1.041992289,96.97
6/7/2013,0.756544107,0.642756138,1.0197,1.052964094,97.56
6/10/2013,0.754318473,0.642178269,1.0194,1.056635672,98.76
6/11/2013,0.751145497,0.639140995,1.0189,1.060782858,96.03
6/12/2013,0.749793807,0.637755102,1.0212,1.054407423,96.02
6/13/2013,0.747663551,0.636132316,1.0159,1.037452018,95.37
6/14/2013,0.749232037,0.636658815,1.017,1.044932079,94.31
6/17/2013,0.74811102,0.636091852,1.0186,1.047888505,94.51
6/18/2013,0.746714456,0.639304437,1.0212,1.054296257,95.33
6/19/2013,0.752162467,0.645827951,1.0273,1.07584723,96.45
6/20/2013,0.756429652,0.644786898,1.0387,1.08731108,97.28
6/21/2013,0.762078951,0.64855049,1.0457,1.084716347,97.9
6/24/2013,0.762195122,0.647920176,1.0501,1.081197967,97.73
6/25/2013,0.764701384,0.648424329,1.0515,1.079913607,97.81
6/26/2013,0.768521365,0.652997257,1.047,1.077934677,97.72
6/27/2013,0.766988802,0.65535094,1.0477,1.078167116,98.35
6/28/2013,0.768639508,0.657332545,1.0519,1.094331364,99.14
7/1/2013,0.765462339,0.657159756,1.0497,1.082485386,99.66
7/2/2013,0.770475383,0.659804698,1.0544,1.093254619,100.63
7/3/2013,0.768698593,0.654321795,1.0505,1.100473203,99.91
7/4/2013,0.774353415,0.663481953,1.0515,1.093254619,100.04
7/5/2013,0.779483982,0.671591672,1.0582,1.102900629,101.2
7/8/2013,0.777000777,0.668896321,1.0558,1.094810598,100.97
7/9/2013,0.782411392,0.672630659,1.0527,1.089799477,101.15
7/10/2013,0.770534751,0.666000666,1.0465,1.090274749,99.68
7/11/2013,0.763533634,0.658587987,1.0366,1.088376143,98.96
7/12/2013,0.7652866,0.661944794,1.0395,1.105094486,99.22
7/15/2013,0.765579544,0.662251656,1.0427,1.099142669,99.86
7/16/2013,0.759762954,0.659630607,1.0369,1.080730574,99.1
7/17/2013,0.761904762,0.657375756,1.0405,1.082602577,99.59
7/18/2013,0.762834694,0.65672818,1.0378,1.090512541,100.43
7/19/2013,0.760861295,0.655007533,1.0368,1.090274749,100.65
7/22/2013,0.7583801,0.651041667,1.0334,1.081197967,99.67
7/23/2013,0.756258035,0.650702759,1.0287,1.075731497,99.43
7/24/2013,0.75751837,0.65295462,1.0316,1.091345629,100.27
7/25/2013,0.753182195,0.64977258,1.028,1.081548778,99.29
7/26/2013,0.753068755,0.650110519,1.0278,1.080030241,98.21
7/29/2013,0.754034082,0.651932981,1.0265,1.086248099,97.96
7/30/2013,0.75397723,0.656254102,1.0305,1.103509159,98.03
7/31/2013,0.751766652,0.657591898,1.0277,1.113337787,97.88
8/1/2013,0.757174226,0.661375661,1.0346,1.120448179,99.54
8/2/2013,0.753238927,0.653851183,1.0392,1.122964627,98.94
8/5/2013,0.754261578,0.651211253,1.036,1.119946243,98.3
8/6/2013,0.751597144,0.651508242,1.0377,1.112966055,97.74
8/7/2013,0.74985003,0.645619472,1.0423,1.111111111,96.33
8/8/2013,0.747328301,0.643542055,1.0328,1.098297639,96.67
8/9/2013,0.749512817,0.645244548,1.0289,1.086248099,96.21
8/12/2013,0.751879699,0.646788694,1.0307,1.093135111,96.9
8/13/2013,0.75397723,0.647291087,1.0343,1.097213079,98.2
8/14/2013,0.75443229,0.64516129,1.0342,1.096250822,98.14
8/15/2013,0.749232037,0.639222705,1.0306,1.093852549,97.37
